sucursal,producto,semana,y_real,y_pred,origen,horizonte_semanas,error,error_absoluto
1,AMOXICILINA 500MG,2026-01-11,0.0,0.012190138752006375,2025-12-28,2,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-01-18,0.0,0.012190138752006375,2025-12-28,3,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-01-25,0.0,0.012190138752006375,2025-12-28,4,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-02-01,0.0,0.012190138752006375,2025-12-28,5,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-02-08,3.0,0.012190138752006375,2025-12-28,6,2.9878098612479937,2.9878098612479937
1,AMOXICILINA 500MG,2026-02-15,0.0,0.012190138752006375,2025-12-28,7,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-02-22,1.0,0.012190138752006375,2025-12-28,8,0.9878098612479936,0.9878098612479936
1,AMOXICILINA 500MG,2026-03-01,0.0,0.012190138752006375,2025-12-28,9,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-03-08,0.0,0.012190138752006375,2025-12-28,10,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-03-15,0.0,0.012190138752006375,2025-12-28,11,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-03-22,0.0,0.012190138752006375,2025-12-28,12,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-03-29,0.0,0.012190138752006375,2025-12-28,13,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-04-05,0.0,0.012190138752006375,2025-12-28,14,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-04-12,0.0,0.012190138752006375,2025-12-28,15,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-04-19,0.0,0.012190138752006375,2025-12-28,16,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-04-26,0.0,0.012190138752006375,2025-12-28,17,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-05-03,0.0,0.012190138752006375,2025-12-28,18,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-05-10,0.0,0.012190138752006375,2025-12-28,19,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-05-17,0.0,0.012190138752006375,2025-12-28,20,-0.012190138752006375,0.012190138752006375
1,AMOXICILINA 500MG,2026-05-24,0.0,0.012190138752006375,2025-12-28,21,-0.012190138752006375,0.012190138752006375
1,AZITROMICINA 500MG,2026-01-11,0.0,0.12499494298706418,2025-12-28,2,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-01-18,0.0,0.12499494298706418,2025-12-28,3,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-01-25,0.0,0.12499494298706418,2025-12-28,4,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-02-01,0.0,0.12499494298706418,2025-12-28,5,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-02-08,0.0,0.12499494298706418,2025-12-28,6,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-02-15,0.0,0.12499494298706418,2025-12-28,7,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-02-22,0.0,0.12499494298706418,2025-12-28,8,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-03-01,0.0,0.12499494298706418,2025-12-28,9,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-03-08,0.0,0.12499494298706418,2025-12-28,10,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-03-15,0.0,0.12499494298706418,2025-12-28,11,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-03-22,0.0,0.12499494298706418,2025-12-28,12,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-03-29,0.0,0.12499494298706418,2025-12-28,13,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-04-05,0.0,0.12499494298706418,2025-12-28,14,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-04-12,0.0,0.12499494298706418,2025-12-28,15,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-04-19,0.0,0.12499494298706418,2025-12-28,16,-0.12499494298706418,0.12499494298706418
1,AZITROMICINA 500MG,2026-04-26,0.0,0.12499494298706418,2025-12-28,17,-0.12499494298706418,0.12499494298706418
1,DIMENHIDRINATO 50MG,2026-01-11,0.0,0.028841183379142085,2025-12-28,2,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-01-18,0.0,0.028841183379142085,2025-12-28,3,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-01-25,0.0,0.028841183379142085,2025-12-28,4,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-02-01,0.0,0.028841183379142085,2025-12-28,5,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-02-08,0.0,0.028841183379142085,2025-12-28,6,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-02-15,0.0,0.028841183379142085,2025-12-28,7,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-02-22,0.0,0.028841183379142085,2025-12-28,8,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-03-01,0.0,0.028841183379142085,2025-12-28,9,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-03-08,0.0,0.028841183379142085,2025-12-28,10,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-03-15,0.0,0.028841183379142085,2025-12-28,11,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-03-22,0.0,0.028841183379142085,2025-12-28,12,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-03-29,0.0,0.028841183379142085,2025-12-28,13,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-04-05,0.0,0.028841183379142085,2025-12-28,14,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.028841183379142085,2025-12-28,15,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.028841183379142085,2025-12-28,16,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.028841183379142085,2025-12-28,17,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.028841183379142085,2025-12-28,18,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-05-10,0.0,0.028841183379142085,2025-12-28,19,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-05-17,0.0,0.028841183379142085,2025-12-28,20,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-05-24,0.0,0.028841183379142085,2025-12-28,21,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-05-31,0.0,0.028841183379142085,2025-12-28,22,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-06-07,0.0,0.028841183379142085,2025-12-28,23,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-06-14,0.0,0.028841183379142085,2025-12-28,24,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-06-21,0.0,0.028841183379142085,2025-12-28,25,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-06-28,0.0,0.028841183379142085,2025-12-28,26,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-07-05,0.0,0.028841183379142085,2025-12-28,27,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-07-12,0.0,0.028841183379142085,2025-12-28,28,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-07-19,0.0,0.028841183379142085,2025-12-28,29,-0.028841183379142085,0.028841183379142085
1,DIMENHIDRINATO 50MG,2026-07-26,0.0,0.028841183379142085,2025-12-28,30,-0.028841183379142085,0.028841183379142085
1,ENALAPRIL 10MG,2026-01-11,1.0,0.3590744553123602,2025-12-28,2,0.6409255446876398,0.6409255446876398
1,ENALAPRIL 10MG,2026-01-18,0.0,0.31703655461158486,2025-12-28,3,-0.31703655461158486,0.31703655461158486
1,ENALAPRIL 10MG,2026-01-25,0.0,0.35446978588087913,2025-12-28,4,-0.35446978588087913,0.35446978588087913
1,ENALAPRIL 10MG,2026-02-01,0.0,0.32113684632153944,2025-12-28,5,-0.32113684632153944,0.32113684632153944
1,ENALAPRIL 10MG,2026-02-08,1.0,0.35081862430307303,2025-12-28,6,0.6491813756969269,0.6491813756969269
1,ENALAPRIL 10MG,2026-02-15,1.0,0.32438807374881806,2025-12-28,7,0.6756119262511819,0.6756119262511819
1,ENALAPRIL 10MG,2026-02-22,0.0,0.34792352378269553,2025-12-28,8,-0.34792352378269553,0.34792352378269553
1,ENALAPRIL 10MG,2026-03-01,0.0,0.32696605612949264,2025-12-28,9,-0.32696605612949264,0.32696605612949264
1,ENALAPRIL 10MG,2026-03-08,0.0,0.34562792364436185,2025-12-28,10,-0.34562792364436185,0.34562792364436185
1,ENALAPRIL 10MG,2026-03-15,0.0,0.3290102050866855,2025-12-28,11,-0.3290102050866855,0.3290102050866855
1,ENALAPRIL 10MG,2026-03-22,0.0,0.34380768287620006,2025-12-28,12,-0.34380768287620006,0.34380768287620006
1,ENALAPRIL 10MG,2026-03-29,1.0,0.33063106370485007,2025-12-28,13,0.6693689362951499,0.6693689362951499
1,ENALAPRIL 10MG,2026-04-05,0.0,0.3423643668566762,2025-12-28,14,-0.3423643668566762,0.3423643668566762
1,ENALAPRIL 10MG,2026-04-12,0.0,0.3319162844569063,2025-12-28,15,-0.3319162844569063,0.3319162844569063
1,ENALAPRIL 10MG,2026-04-19,1.0,0.3412199242265301,2025-12-28,16,0.6587800757734699,0.6587800757734699
1,ENALAPRIL 10MG,2026-04-26,0.0,0.33293536925739703,2025-12-28,17,-0.33293536925739703,0.33293536925739703
1,ENALAPRIL 10MG,2026-05-03,0.0,0.34031246604275145,2025-12-28,18,-0.34031246604275145,0.34031246604275145
1,ENALAPRIL 10MG,2026-05-10,0.0,0.3337434279733255,2025-12-28,19,-0.3337434279733255,0.3337434279733255
1,ENALAPRIL 10MG,2026-05-17,1.0,0.33959291896051663,2025-12-28,20,0.6604070810394833,0.6604070810394833
1,ENALAPRIL 10MG,2026-05-24,0.0,0.33438415864468246,2025-12-28,21,-0.33438415864468246,0.33438415864468246
1,ENALAPRIL 10MG,2026-05-31,3.0,0.33902237145451825,2025-12-28,22,2.660977628545482,2.660977628545482
1,ENALAPRIL 10MG,2026-06-07,1.0,0.33489221057844043,2025-12-28,23,0.6651077894215596,0.6651077894215596
1,ENALAPRIL 10MG,2026-06-14,1.0,0.33856996956916857,2025-12-28,24,0.6614300304308314,0.6614300304308314
1,ENALAPRIL 10MG,2026-06-21,0.0,0.33529505810694815,2025-12-28,25,-0.33529505810694815,0.33529505810694815
1,ENALAPRIL 10MG,2026-06-28,1.0,0.3382112484044693,2025-12-28,26,0.6617887515955307,0.6617887515955307
1,ENALAPRIL 10MG,2026-07-05,1.0,0.33561448633946045,2025-12-28,27,0.6643855136605396,0.6643855136605396
1,ENALAPRIL 10MG,2026-07-12,1.0,0.33792680910797146,2025-12-28,28,0.6620731908920285,0.6620731908920285
1,ENALAPRIL 10MG,2026-07-19,1.0,0.3358677692529834,2025-12-28,29,0.6641322307470165,0.6641322307470165
1,ENALAPRIL 10MG,2026-07-26,0.0,0.33770126982745524,2025-12-28,30,-0.33770126982745524,0.33770126982745524
1,IBUPROFENO TABX800,2026-01-11,0.0,-4.824558165895671e-06,2025-12-28,2,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-01-18,0.0,-4.824558165895671e-06,2025-12-28,3,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-01-25,0.0,-4.824558165895671e-06,2025-12-28,4,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-02-01,0.0,-4.824558165895671e-06,2025-12-28,5,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-02-08,0.0,-4.824558165895671e-06,2025-12-28,6,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-02-15,0.0,-4.824558165895671e-06,2025-12-28,7,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-02-22,0.0,-4.824558165895671e-06,2025-12-28,8,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-03-01,0.0,-4.824558165895671e-06,2025-12-28,9,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-03-08,0.0,-4.824558165895671e-06,2025-12-28,10,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-03-15,0.0,-4.824558165895671e-06,2025-12-28,11,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-03-22,0.0,-4.824558165895671e-06,2025-12-28,12,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-03-29,0.0,-4.824558165895671e-06,2025-12-28,13,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-04-05,0.0,-4.824558165895671e-06,2025-12-28,14,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-04-12,0.0,-4.824558165895671e-06,2025-12-28,15,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-04-19,0.0,-4.824558165895671e-06,2025-12-28,16,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-04-26,0.0,-4.824558165895671e-06,2025-12-28,17,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-05-03,0.0,-4.824558165895671e-06,2025-12-28,18,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-05-10,0.0,-4.824558165895671e-06,2025-12-28,19,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-05-17,0.0,-4.824558165895671e-06,2025-12-28,20,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-05-24,0.0,-4.824558165895671e-06,2025-12-28,21,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-05-31,0.0,-4.824558165895671e-06,2025-12-28,22,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-06-07,0.0,-4.824558165895671e-06,2025-12-28,23,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-06-14,0.0,-4.824558165895671e-06,2025-12-28,24,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-06-21,0.0,-4.824558165895671e-06,2025-12-28,25,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-06-28,0.0,-4.824558165895671e-06,2025-12-28,26,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-07-05,0.0,-4.824558165895671e-06,2025-12-28,27,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-07-12,0.0,-4.824558165895671e-06,2025-12-28,28,4.824558165895671e-06,4.824558165895671e-06
1,IBUPROFENO TABX800,2026-07-19,0.0,-4.824558165895671e-06,2025-12-28,29,4.824558165895671e-06,4.824558165895671e-06
1,LOPERAMIDA 2MG,2026-01-11,0.0,0.009896006141633438,2025-12-28,2,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-01-18,0.0,0.009896006141633438,2025-12-28,3,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-01-25,0.0,0.009896006141633438,2025-12-28,4,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-02-01,0.0,0.009896006141633438,2025-12-28,5,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-02-08,0.0,0.009896006141633438,2025-12-28,6,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-02-15,0.0,0.009896006141633438,2025-12-28,7,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-02-22,0.0,0.009896006141633438,2025-12-28,8,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-03-01,0.0,0.009896006141633438,2025-12-28,9,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-03-08,0.0,0.009896006141633438,2025-12-28,10,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-03-15,0.0,0.009896006141633438,2025-12-28,11,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-03-22,0.0,0.009896006141633438,2025-12-28,12,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-03-29,0.0,0.009896006141633438,2025-12-28,13,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-04-05,0.0,0.009896006141633438,2025-12-28,14,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-04-12,0.0,0.009896006141633438,2025-12-28,15,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-04-19,0.0,0.009896006141633438,2025-12-28,16,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-04-26,0.0,0.009896006141633438,2025-12-28,17,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-05-03,0.0,0.009896006141633438,2025-12-28,18,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-05-10,0.0,0.009896006141633438,2025-12-28,19,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-05-17,0.0,0.009896006141633438,2025-12-28,20,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-05-24,0.0,0.009896006141633438,2025-12-28,21,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-05-31,0.0,0.009896006141633438,2025-12-28,22,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-06-07,0.0,0.009896006141633438,2025-12-28,23,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-06-14,0.0,0.009896006141633438,2025-12-28,24,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-06-21,0.0,0.009896006141633438,2025-12-28,25,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-06-28,0.0,0.009896006141633438,2025-12-28,26,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-07-05,0.0,0.009896006141633438,2025-12-28,27,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-07-12,0.0,0.009896006141633438,2025-12-28,28,-0.009896006141633438,0.009896006141633438
1,LOPERAMIDA 2MG,2026-07-19,0.0,0.009896006141633438,2025-12-28,29,-0.009896006141633438,0.009896006141633438
1,METFORMINA 850MG,2026-01-11,0.0,-0.054064270306119766,2025-12-28,2,0.054064270306119766,0.054064270306119766
1,METFORMINA 850MG,2026-01-18,0.0,0.46710733140056493,2025-12-28,3,-0.46710733140056493,0.46710733140056493
1,METFORMINA 850MG,2026-01-25,0.0,0.23329220533257086,2025-12-28,4,-0.23329220533257086,0.23329220533257086
1,METFORMINA 850MG,2026-02-01,0.0,0.16262796513931155,2025-12-28,5,-0.16262796513931155,0.16262796513931155
1,METFORMINA 850MG,2026-02-08,0.0,0.41833291546512913,2025-12-28,6,-0.41833291546512913,0.41833291546512913
1,METFORMINA 850MG,2026-02-15,0.0,0.14210461524040305,2025-12-28,7,-0.14210461524040305,0.14210461524040305
1,METFORMINA 850MG,2026-02-22,0.0,0.3135087514104219,2025-12-28,8,-0.3135087514104219,0.3135087514104219
1,METFORMINA 850MG,2026-03-01,0.0,0.29038260005128635,2025-12-28,9,-0.29038260005128635,0.29038260005128635
1,METFORMINA 850MG,2026-03-08,0.0,0.1985342084295897,2025-12-28,10,-0.1985342084295897,0.1985342084295897
1,METFORMINA 850MG,2026-03-15,0.0,0.3320989453873638,2025-12-28,11,-0.3320989453873638,0.3320989453873638
1,METFORMINA 850MG,2026-03-22,0.0,0.22671038292429108,2025-12-28,12,-0.22671038292429108,0.22671038292429108
1,METFORMINA 850MG,2026-03-29,1.0,0.2666128792921421,2025-12-28,13,0.7333871207078579,0.7333871207078579
1,METFORMINA 850MG,2026-04-05,0.0,0.29031642864587615,2025-12-28,14,-0.29031642864587615,0.29031642864587615
1,METFORMINA 850MG,2026-04-12,1.0,0.2318212958789103,2025-12-28,15,0.7681787041210897,0.7681787041210897
1,METFORMINA 850MG,2026-04-19,0.0,0.28967412223165373,2025-12-28,16,-0.28967412223165373,0.28967412223165373
1,METFORMINA 850MG,2026-04-26,0.0,0.2572735510981261,2025-12-28,17,-0.2572735510981261,0.2572735510981261
1,METFORMINA 850MG,2026-05-03,0.0,0.25765382940189085,2025-12-28,18,-0.25765382940189085,0.25765382940189085
1,METFORMINA 850MG,2026-05-10,0.0,0.2801084918495559,2025-12-28,19,-0.2801084918495559,0.2801084918495559
1,METFORMINA 850MG,2026-05-17,2.0,0.2511888904298792,2025-12-28,20,1.7488111095701209,1.7488111095701209
1,METFORMINA 850MG,2026-05-24,1.0,0.272189915846339,2025-12-28,21,0.727810084153661,0.727810084153661
1,METFORMINA 850MG,2026-05-31,0.0,0.26586959213382594,2025-12-28,22,-0.26586959213382594,0.26586959213382594
1,METFORMINA 850MG,2026-06-07,1.0,0.2590649255135164,2025-12-28,23,0.7409350744864835,0.7409350744864835
1,METFORMINA 850MG,2026-06-14,1.0,0.272221978764459,2025-12-28,24,0.7277780212355409,0.7277780212355409
1,PARACETAMOL 500MG,2026-01-11,0.0,0.10383690184487626,2025-12-28,2,-0.10383690184487626,0.10383690184487626
1,PARACETAMOL 500MG,2026-01-18,0.0,0.2756667010523743,2025-12-28,3,-0.2756667010523743,0.2756667010523743
1,PARACETAMOL 500MG,2026-01-25,0.0,0.14609956291199805,2025-12-28,4,-0.14609956291199805,0.14609956291199805
1,PARACETAMOL 500MG,2026-02-01,0.0,0.24469124676115767,2025-12-28,5,-0.24469124676115767,0.24469124676115767
1,PARACETAMOL 500MG,2026-02-08,0.0,0.16942008210731058,2025-12-28,6,-0.16942008210731058,0.16942008210731058
1,PARACETAMOL 500MG,2026-02-15,0.0,0.22695609611573234,2025-12-28,7,-0.22695609611573234,0.22695609611573234
1,PARACETAMOL 500MG,2026-02-22,0.0,0.18295740756620954,2025-12-28,8,-0.18295740756620954,0.18295740756620954
1,PARACETAMOL 500MG,2026-03-01,0.0,0.21660917028513121,2025-12-28,9,-0.21660917028513121,0.21660917028513121
1,PARACETAMOL 500MG,2026-03-08,0.0,0.19086964853603217,2025-12-28,10,-0.19086964853603217,0.19086964853603217
1,PARACETAMOL 500MG,2026-03-15,0.0,0.2105576660904313,2025-12-28,11,-0.2105576660904313,0.2105576660904313
1,PARACETAMOL 500MG,2026-03-22,0.0,0.1954982997925528,2025-12-28,12,-0.1954982997925528,0.1954982997925528
1,PARACETAMOL 500MG,2026-03-29,0.0,0.2070172409012874,2025-12-28,13,-0.2070172409012874,0.2070172409012874
1,PARACETAMOL 500MG,2026-04-05,0.0,0.19820637007682812,2025-12-28,14,-0.19820637007682812,0.19820637007682812
1,PARACETAMOL 500MG,2026-04-12,1.0,0.20494583256032342,2025-12-28,15,0.7950541674396766,0.7950541674396766
1,PARACETAMOL 500MG,2026-04-19,0.0,0.19979079611523903,2025-12-28,16,-0.19979079611523903,0.19979079611523903
1,PARACETAMOL 500MG,2026-04-26,0.0,0.20373390018420717,2025-12-28,17,-0.20373390018420717,0.20373390018420717
1,PARACETAMOL 500MG,2026-05-03,0.0,0.20071780706524858,2025-12-28,18,-0.20071780706524858,0.20071780706524858
1,PARACETAMOL 500MG,2026-05-10,0.0,0.20302482650884657,2025-12-28,19,-0.20302482650884657,0.20302482650884657
1,PARACETAMOL 500MG,2026-05-17,0.0,0.20126017982374697,2025-12-28,20,-0.20126017982374697,0.20126017982374697
1,PARACETAMOL 500MG,2026-05-24,0.0,0.20260996382068444,2025-12-28,21,-0.20260996382068444,0.20260996382068444
1,PARACETAMOL 500MG,2026-05-31,0.0,0.20157750964485982,2025-12-28,22,-0.20157750964485982,0.20157750964485982
1,PARACETAMOL 500MG,2026-06-07,0.0,0.20236723720697436,2025-12-28,23,-0.20236723720697436,0.20236723720697436
1,PARACETAMOL 500MG,2026-06-14,0.0,0.2017631720223017,2025-12-28,24,-0.2017631720223017,0.2017631720223017
1,PARACETAMOL 500MG,2026-06-21,0.0,0.20222522344970947,2025-12-28,25,-0.20222522344970947,0.20222522344970947
1,PARACETAMOL 500MG,2026-06-28,0.0,0.2018717988078205,2025-12-28,26,-0.2018717988078205,0.2018717988078205
1,PARACETAMOL 500MG,2026-07-05,0.0,0.20214213446763077,2025-12-28,27,-0.20214213446763077,0.20214213446763077
1,PARACETAMOL 500MG,2026-07-12,0.0,0.20193535384086264,2025-12-28,28,-0.20193535384086264,0.20193535384086264
1,PARACETAMOL 500MG,2026-07-19,0.0,0.20209352101583555,2025-12-28,29,-0.20209352101583555,0.20209352101583555
1,PARACETAMOL 500MG,2026-07-26,0.0,0.20197253842849208,2025-12-28,30,-0.20197253842849208,0.20197253842849208
1,PARACETAMOL 500MG,2026-08-02,0.0,0.20206507840363438,2025-12-28,31,-0.20206507840363438,0.20206507840363438
1,VITAMINA C+ZINC+D3,2026-01-11,0.0,1.1634565467344389,2025-12-28,2,-1.1634565467344389,1.1634565467344389
1,VITAMINA C+ZINC+D3,2026-01-18,0.0,1.1634565467344389,2025-12-28,3,-1.1634565467344389,1.1634565467344389
1,VITAMINA C+ZINC+D3,2026-01-25,0.0,1.1634565467344389,2025-12-28,4,-1.1634565467344389,1.1634565467344389
1,VITAMINA C+ZINC+D3,2026-02-01,2.0,1.1634565467344389,2025-12-28,5,0.8365434532655611,0.8365434532655611
1,VITAMINA C+ZINC+D3,2026-02-08,1.0,1.1634565467344389,2025-12-28,6,-0.16345654673443888,0.16345654673443888
1,VITAMINA C+ZINC+D3,2026-02-15,1.0,1.1634565467344389,2025-12-28,7,-0.16345654673443888,0.16345654673443888
1,VITAMINA C+ZINC+D3,2026-02-22,6.0,1.1634565467344389,2025-12-28,8,4.836543453265561,4.836543453265561
1,VITAMINA C+ZINC+D3,2026-03-01,0.0,1.1634565467344389,2025-12-28,9,-1.1634565467344389,1.1634565467344389
1,VITAMINA C+ZINC+D3,2026-03-08,3.0,1.1634565467344389,2025-12-28,10,1.8365434532655611,1.8365434532655611
1,VITAMINA C+ZINC+D3,2026-03-15,3.0,1.1634565467344389,2025-12-28,11,1.8365434532655611,1.8365434532655611
1,VITAMINA C+ZINC+D3,2026-03-22,2.0,1.1634565467344389,2025-12-28,12,0.8365434532655611,0.8365434532655611
1,VITAMINA C+ZINC+D3,2026-03-29,1.0,1.1634565467344389,2025-12-28,13,-0.16345654673443888,0.16345654673443888
1,VITAMINA C+ZINC+D3,2026-04-05,1.0,1.1634565467344389,2025-12-28,14,-0.16345654673443888,0.16345654673443888
1,VITAMINA C+ZINC+D3,2026-04-12,1.0,1.1634565467344389,2025-12-28,15,-0.16345654673443888,0.16345654673443888
